$12;1479371160358806734;1479371160358806734;99;Server3-NonEU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_AccountingService;
$10;1479371160358806734;1479371160358806734;Server2-NonEU;AsC_CourseAnalysis;
$12;1479371160358806734;1479371160358806734;82;Server2-NonEU;localhost
$11;1479371160358806734;1479371160358806734;Server1-EU;AsC_AccountingService;
$12;1479371160358806734;1479371160358806734;169;Server1-EU;localhost
$10;1479371160358806734;1479371160358806734;Server1-EU;AsC_OnlineServices;
$12;1479371160358806734;1479371160358806734;98;Server1-EU;localhost
$12;1479371160358806734;1479371160358806734;188;Server2-NonEU;localhost
$12;1479371160358806734;1479371160358806734;228;Server2-NonEU;localhost
